Gene,avg_log2FC
SCAMP3,-2.27550962237026
RRNAD1,-1.96981180209407
P4HTM,-1.91888167863285
NPRL2,-1.90243004543217
FAM13A,-1.95683320196218
IRF2,-1.69593610155763
NT5E,-1.79243782061431
ZNF277,-1.64712234766687
ATP6V1H,-1.84443925731876
RPP38,-1.95222000812097
VPS37C,-1.46871071380937
AIP,-1.32682397932487
TMEM55B,-1.16047084358196
NDRG2,-2.19262896714832
EIF2S1,-2.02961690747968
ZC3H14,-1.46285868733836
SPNS1,-1.81656947280609
VKORC1,-1.9167170623212
PTPRH,-1.31775341213132
YDJC,-1.42667243310865
ARSA,-1.56131259587067
GRTP1,-0.356445046364127
NDUFB7,-0.218710778441378
DERA,-0.60391069567213
N4BP2L2,-0.60247920683446
CDHR5,-2.01995532812242
PLBD1,-0.13948132595471
PAK1,-0.573265809974283
RPL26,0.10829194178598
HNRNPH2,-0.792660904556887
ACADS,-1.6223247124202
NT5C,-0.780863404421573
COPS5,-0.49113710227353
HMGB3,0.342958988897113
KIAA2013,1.22926252743271
SHROOM1,-0.142704094318405
GPANK1,0.895793138076079
TLE4,-0.225456178349625
MCU,1.35557361650279
SEPP1,-1.04030249391915
EPS8L2,-0.588429921082244
ATP5A1,-0.138884218995735
ATG12,-0.434580411846197
DCXR,0.313002716595359
MUC13,-1.70379227144575
PLGRKT,-0.503981554929302
PNRC1,-0.479397463418153
SLC39A4,-0.977347121565273
CENPV,-1.29334156868607
ZBTB48,-1.15940065022565
RRAGC,-1.51662354307376
SETD9,-1.72217257019338
CCNJL,-1.48885276670989
EDN1,-2.02307122156567
BZW2,-2.09940891656531
PTK2B,-1.39833686075026
NFX1,-1.47019471414071
PIP5K1B,-2.01862506810045
FERMT3,-1.0256370134356
EED,-2.03186493279805
ISCA2,-1.29612984933605
ACYP1,-1.48814168998057
PRR14,-2.1289056099523
ABR,-1.45474724420263
KIF1C,-1.50586334391472
DHRS7B,-2.02122249871044
RARA,-1.19219594837754
OSBPL2,-1.10000330993508
RBBP8NL,-2.35196472085121
MED25,-0.905365851646462
ZNF814,-2.97948434908194
AGPAT3,-2.04176939328877
B3GNT8,-2.5451616987985
DNAJC15,-0.658545344661532
EGLN1,0.899412615699347
PAICS,0.91678723002491
SLC35A4,0.419394057254283
ZNF292,0.309269197185216
BIN3,0.916527679493163
PPIF,0.457390511919005
GSK3A,1.00591679504336
LGALS9B,2.49946856310728
H3F3B,-0.284668356918802
TP53I3,-0.924029240929704
GLTSCR2,0.641415789129856
FLOT1,-0.476938707929454
MYL6,-0.452311559331001
SBDS,-0.493907860786674
DCAF6,-0.814289106018964
UBA5,0.459420732809853
ARAP1,1.2908565709413
RNF26,0.919862865938763
KIF21A,0.56032824614083
RMDN3,0.236984522156725
KNOP1,0.668145399082534
BCL7C,0.417360009916036
COA4,-0.991290976864978
MMP28,-0.439201606219305
CAMTA1,-0.47770218436402
PCBP1,-0.399300819886911
KIAA1522,-0.952763784295706
TIPRL,-0.969551859799988
NGFRAP1,-0.851070781966072
REEP4,-0.681552982425826
DDIT3,-1.5669417290172
UBXN4,-0.450178159874004
TXNIP,-0.894824129886623
RERE,0.497368502285972
MRPL44,0.38855572472453
NR3C2,0.694873678058373
SORBS2,-0.121211810995987
HSPA4,0.496317779989098
RBM22,0.545465754291483
RP11-140K17.3,0.602662361395612
TSPAN12,0.315871166094334
GTF3C5,0.700135175215141
ERCC5,0.457993189436472
INO80E,0.6829743936869
IFT52,-0.248873548366701
NCLN,0.561219563325463
BLOC1S1,-1.14038715138079
HES2,-1.56259267817477
CNKSR1,-1.30328003412757
CDC42BPA,-1.84589585870679
RP11-1399P15.1,-1.25050689222326
PECR,-1.56186549553019
PLCD1,-1.54104545039347
PROM1,-1.26578168072453
NOA1,-1.64062292930417
GAR1,-1.54444868892896
NIPBL,-1.74191958674192
SEMA6A,-2.04897718691255
RUFY1,-2.04373808723774
MUT,-1.87751073382831
AKAP7,-2.30128015996347
FUNDC1,-1.64448339729538
NAT2,-1.95475875591526
TERF1,-1.48665120304149
NSMCE2,-1.09539468612349
MROH1,-1.38240395989671
CELF1,-1.15959723863299
TMCC3,-1.9085164983214
APPL2,-1.00164989861459
SDR39U1,-1.71725103457431
MBIP,-1.72137484219019
MESP1,-1.83736763198833
PHLPP2,-1.63977796222992
CDC42EP4,-1.29788429847348
LAMA1,-1.11801839651759
TNNC2,-1.43228014120295
CCDC94,-0.634948416281395
PLAUR,-1.48034145341362
ZNF524,-1.7834922007952
BAIAP2L2,-1.23841657478827
CNTFR,-1.95377326587973
DHPS,-0.736231617707143
HNF4A,2.33264912268043
TMEM56,3.43686819007115
COMT,-0.864189361382385
DAP3,-1.05492582508862
ACTR1A,-1.66398259984182
SLTM,-0.801910174408209
RCN2,-1.60408764943826
RER1,-0.546723802963966
ZCRB1,0.182810464052392
PDAP1,-0.467544848649839
SRSF5,-0.72962313407931
KRTCAP2,0.177640426146408
DRAM2,-0.745046608550725
FUOM,-0.97162443734478
PPP1R7,0.30028799005299
HNRNPC,-0.5427936658564
MED4,-1.2981451014656
MUL1,-0.420623606882967
SRSF10,0.406296596116696
ODF2L,-0.789007436399029
SLC27A3,0.884378495567795
PRCC,0.934908403520228
DHX9,0.476074405565773
MPV17,0.145181301213543
SMARCAL1,0.233079228014312
TRANK1,0.189816552628415
SLC25A26,-0.328613764586137
CLDND1,-0.148704749257147
SLC25A36,0.126072763289828
GMPS,0.844948120565281
FBXL5,-1.20248197489906
UTP3,-0.3509679679122
NPY1R,0.105774091963729
CNOT8,-0.627139684529053
BTNL8,-0.161505025052452
KIF13A,-0.310646449055342
ITPR3,-0.118267792103493
ACN9,-0.654402213375971
C8orf82,-0.109868620213549
NTMT1,-0.561167021265137
LARP4B,-0.200248232303969
P4HA1,0.726342261442995
BLNK,-0.776359174830533
AP2A2,-1.01330814650864
CCDC82,0.721614677529684
HMBS,-0.655063354221143
VPS26B,-0.512649224727085
ACAD8,-0.453029253884727
NFYB,0.188750552497567
LINC00926,-0.849522463197412
MAP2K1,-0.270166789765289
NME4,-0.984284075150849
TNRC6A,-1.09590330891082
SF3B3,-0.993734867027435
GCSH,1.26373511633345
TMEM107,-0.810788683318372
SCO1,-0.95949901326912
GRB7,-0.672911178215879
LINC00511,0.304409764838633
ARMC7,-0.449444988051192
C18orf8,0.573593730675995
VPS16,-0.332385232183473
TMED1,0.166271420140805
PRKACA,0.599859275736375
PNKP,0.655728523689749
BCL2L13,0.696158221253819
PEX26,0.64265359103927
TCN2,-0.853849221749406
NCF4,-0.421211688011391
NSA2,-0.267863361311148
UQCRH,0.207472942362313
TNFSF10,-0.536201900327839
LINC00035,-0.969984725484572
ZFPL1,-0.261453084385135
TAPBPL,-0.127042854268894
PARP4,-0.574924473723453
ARHGAP27,-0.283806729493357
GNAI3,0.338169668635592
SLC50A1,0.228833954256773
C19orf33,-1.15207870312513
TOLLIP,1.72517663268559
ARRDC4,1.96222598243269
FAM50A,-0.362069318427045
GOT1,-0.798338411612779
ATP2B1,-0.567384595416825
BCKDK,-0.417584879726028
WDR45B,-1.27639119039268
LXN,-0.35879811994307
RETSAT,0.199812659710775
DNAJB6,-0.410132896121458
OTOP3,-2.02115059832418
EAPP,-1.02548122967389
MT1A,-1.01661994868452
TOM1L2,-1.35052319390057
PANK4,-1.40181410037172
NIPAL3,-1.5884613870063
RUSC1,-2.03102345914677
SPAG16,-1.38395381794276
MTMR14,-1.53086519365225
RBM6,-1.76331018472598
FKBP9,-1.86558353166129
ABCB1,-0.69831101427896
HTATSF1,-1.67447433897906
KCTD9,-1.77842075207715
ZNF703,-1.77634835798474
HNF4G,-1.32805846022637
NMRK1,-1.63961694675739
MAPKAP1,-2.4703684439851
CRAT,-1.22380871724183
TMEM80,-1.52526616531328
RDH5,-1.54392569959746
NTAN1,-1.3145560474697
ANKS4B,-1.08631687725615
SPATA2L,-1.09394740071814
SP2,-2.08911920974898
CYTH1,-1.36866113912219
PYGB,-1.66931805867202
USE1,-1.17874729403892
RHPN2,-1.71956707895931
ERCC1,-1.29335182906116
PRRG2,-1.56471536702268
TBCB,-2.04400932668726
HLA-C,-0.69629382907659
NUDC,-0.996439609282679
HIST1H2BK,-2.46641018530187
DHRS7,-2.36902562734632
SCAND1,-0.483696763122692
MFF,-0.78308993743759
PPARG,-1.87310330035208
TPI1,0.234724810111278
MYL12B,0.15724548221115
SLC25A3,0.190696838479477
ERLIN1,1.07236461608608
EIF2B2,1.40392007889853
RPL9,0.151652287650274
EDF1,0.13216667209156
SLC22A18,0.66556276441296
RAB4B,-0.225456320562882
TAX1BP3,0.186330434064021
EIF3D,0.988294017123065
ISCU,-1.74764048509694
NDUFB5,0.112888325810442
DUT,-0.383253441946261
EBP,-1.51792280677103
SERINC3,-0.798338275031648
NCBP2-AS2,-1.32828961735367
GNB1,-1.03960266542301
MEIS1,-0.362721235512447
COX5A,-0.197167934508219
GLOD4,-0.684258334994404
RHOG,-0.209592694889721
CEACAM1,-1.59953839207058
HES4,-1.18418160400725
NUCB1,-0.655267864380666
UQCRC1,-0.387562577323572
MYH14,-0.99611158967838
NFKBIA,-2.73366711658586
NOSTRIN,1.03780240153232
ANO10,0.808190703727254
SIRT2,0.47173622749261
GLTPD1,-1.29377367031363
CDC42SE1,-1.05850262446609
SHC1,-1.25943185333963
LYPLAL1,-2.71062693363969
IRF2BP2,-0.831725029220966
AC007246.3,-0.469113782759575
TMEM127,-1.3933688933204
INSIG2,-1.93171194952354
CASP10,-1.45470136614623
SCAP,-0.739311244753029
SLC25A20,-1.23211124318055
C3orf38,-1.67660436056912
COMMD2,-0.93215779405741
ACAP2,-1.70407755423059
LNX1,-1.37753941593106
BTN3A2,-0.703672563237469
CCHCR1,-0.610657484925549
AGPAT1,-1.88334047667207
VEGFA,-0.309547874665452
PDGFA,-1.21808678804835
MAGIX,-1.6542721120246
PPP2R2A,-0.445571229056323
HRSP12,-1.79956414814559
TYSND1,-2.39377407312134
UNC5B,-1.33251251626013
RBP4,-2.3785886873542
SLC35G1,-1.22107515907197
RELA,-1.15051340619152
FGFR1OP2,-0.855167374786575
PXN,-2.23553755870099
RIPK3,-0.925201824142372
DLST,-1.82709051407028
C15orf39,-0.174049439447624
ITFG3,-1.28662217173348
ROGDI,-1.27967825670883
FOPNL,-2.13836598684012
ARHGAP17,-0.492208434582184
STARD3,-0.694065819061845
HDAC5,-1.34509920634449
TM9SF4,-0.186672369038934
ACP5,-0.510430205274443
CCDC130,-1.6678692289677
ZNF91,-0.961419662706277
SPHK2,-1.80727781103647
ZMAT5,-0.701306673024704
PES1,-1.54102790726014
BIK,-0.486283627766599
CRB3,-1.4417273863056
APOA1BP,0.169490880330282
FAM133B,-1.62400612411109
PPM1A,-0.458330029286323
SH3BP1,-1.49494747882371
CHCHD10,-0.372542484911922
RALY,-0.282576678726474
TST,0.343470463541284
APLP2,-1.63597142934309
SCIN,-2.52373454173632
TMEM44,0.500890065368117
LRPAP1,-0.451529490562245
S100A14,0.109886228166147
ARRDC1,0.198741209571561
RTN4,0.376189104696848
VAMP8,-0.595276879517234
NEURL1B,3.72650963822255
HGSNAT,4.23339250677224
DCAF12,2.36610389458338
PSAP,-0.579660021307622
PTOV1,0.256907282905649
EFNA4,1.06437305636254
DESI2,0.509522257049942
ETFDH,-0.229576467514524
TMEM184A,0.827111696312473
GBA2,-0.125388534736767
SLC39A3,0.604491512285753
DDX49,0.388128410493352
ELOF1,-0.89895739863129
MIEN1,-0.688497464328988
ZFAS1,-0.427350872865365
RAB7A,-1.6825954693904
URAD,-0.30687347530946
PFN1,0.155214011342051
UBE2D2,-1.27617678483581
RAB11B,0.994801492133574
TMEM51,-1.02852336929108
C1orf50,-0.940196568987207
SOWAHC,-1.13909071322248
SACM1L,-1.80760424355237
BBX,-1.07931724232848
GOLGB1,-1.46718200035388
ABTB1,-1.77553754460874
MUC20,0.163715494582278
SLC12A7,-1.13806960041209
PTGER4,-1.33202071289664
HARS2,-2.02675400426072
STK19,-1.4180406230609
OSTM1,-1.00099555331721
TNS3,-0.900713005803897
RP11-792A8.4,-0.327965434140179
PDK4,-1.98790367306887
LMTK2,-1.12930863743734
SLC12A9,-0.797714648087185
CHPF2,-1.06124688045198
KDM5C,-0.710294741016921
MAGT1,-0.363894330107046
PCMTD1,-1.23118691913821
HSDL2,-1.09859190611027
SWI5,-0.483287592174455
CCDC183,-2.0554637213539
UPF2,-1.33800125687573
NEBL,-1.04254814676229
ATE1,-1.68825619565342
SAAL1,-0.744575004201051
TTC17,-0.914579097115902
CD82,-1.8677406330259
HRASLS2,-1.24253272822646
PRKAG1,-0.400363742946901
C12orf65,-1.3237007353733
TPT1-AS1,-1.19190285613146
ACIN1,-0.922221739042403
FAM219B,-1.75055571466151
PDE8A,-0.232057821563655
LRRC28,-0.866338953799784
CTD-2270L9.4,-0.904282009448248
TMEM102,-0.764773835948724
RAPGEFL1,-0.831854704442483
USP32,-1.93460399419092
SMIM5,-1.44960394618908
TWSG1,-0.672076267387447
OSBPL1A,-1.60995669440163
BTBD2,-0.701402069074998
SLC25A23,-0.52563685590003
INSR,-1.80485967526469
ARHGEF18,-0.800923483618388
MAP2K7,-0.708702131362218
PAF1,-0.4888570255708
PRKD2,-0.576662918417025
TOM1,-0.818950881022228
KCTD17,-1.67369454354923
QARS,-2.75942924043094
CNOT2,-0.469230759476934
AMT,0.145139405295268
USP9X,-0.673608277552655
B3GAT3,0.296852282284119
MPPE1,-0.34465711993594
LAMA3,0.675206729698473
KIF3B,0.553092459005679
NRBP1,-0.479824818892575
EIF3G,-0.650216076647865
MT-CYB,0.141320297136395
CPT2,-1.38070745713375
ECI2,-0.65576153800379
RNF126,-0.649432689197389
FMO5,1.13875356583435
RSL1D1,0.415525400515966
TPRG1L,-0.746125007365895
SF3A3,-0.510897154650205
ATPAF1,-0.414088471695103
NRAS,-1.23978467999904
AFTPH,-0.646448304919657
DPH3,-0.22499053279078
UBA7,0.275105187496233
HYAL2,-1.1155582563518
GTPBP8,0.224180240125111
ELMOD2,-0.286949049720977
AGA,0.137703923386803
HDAC3,-0.700396605859742
HSD17B8,-1.33227039206275
DTX2,-0.180471325134093
SLC25A13,-0.274696002523001
MOGAT3,0.267571541138615
VAMP7,-0.368318019932775
ACBD5,-0.932535067665715
ATAD1,-0.931539865101649
SEMA4G,-0.533803762545616
SLK,-1.25563687618173
RIC8A,-0.25125403097381
CARS,-1.0862470874436
COMMD9,0.530682926826929
TMEM223,-0.227784534487723
SERPINH1,-0.169224823528714
NXPE1,-0.209774593418889
NXPE4,-0.42535441692659
UBAC2,0.368588769383296
ING1,-0.217413227555217
CUL4A,-0.299905703047734
TMCO3,-0.930461398561222
MAN2C1,-0.916607855494389
MMP15,0.100734547047058
ZZEF1,0.369725226692232
UBTF,-0.151780378087372
ME2,-1.34376191716592
MALT1,-1.28035760905227
C20orf27,0.499682773951404
SEC23B,-0.400375633243333
LENG1,0.290489731929108
ZNF580,0.277025229983076
U2AF2,-0.407044748925481
BCAS2,-0.672057687972587
GJB1,-0.382729050776999
C19orf24,-0.922798354338027
SERTAD1,-1.12810593214777
SHROOM3,-0.495547393375579
HNRNPF,-0.157281070181382
SP100,-2.05900618476596
TSG101,-0.606162825258327
MSRB2,0.155073715223548
PRR15L,-1.37507253370363
SETD3,1.1237122845377
TMEM199,1.56856167700039
C18orf32,1.35331557488763
TRIM28,1.31892300781092
PPP4C,-0.530953923719582
SQSTM1,-1.77613876183452
TMSB10,-0.284955329228104
MED10,-1.24837180166678
APOBEC1,-0.571105128234504
MVB12A,-0.368980258485952
ASAH1,-1.00866938021516
ATP5H,-0.364686038010381
ESPN,-1.35287155805189
DUSP1,-2.11000211407772
CCDC12,-0.413070497877861
CMAS,-1.16004609625512
COA5,0.717052464719631
FBXO8,1.36250492642719
POF1B,0.742906629943646
U2AF1L4,0.581437188962054
PROSC,-1.57135832148703
PVR,-1.11659500915443
EXOSC10,-0.813603580866456
UBR4,-1.5847437185619
SLC9A1,-0.273335081147824
INADL,-1.41370606639942
BLZF1,-0.663750287529878
PIGC,-0.255682704486559
IER5,-0.985186618088973
REN,-1.66823842526288
PLEKHA6,-0.406670780174371
PGBD2,-1.03918316597299
ASAP2,0.207080672005538
RBKS,-1.24939819764131
SLC3A1,-0.667517044477091
NCK2,-0.48352323228802
IWS1,-1.704573678496
RP11-347P5.1,-1.19044682540403
ATG9A,-0.77918830829904
ANKZF1,-0.603628062762799
B3GNT7,-1.44394388726489
RPUSD3,-0.639863150021961
WDR48,-0.868622057227145
DALRD3,-1.34015872378692
ITGB5,-1.33222244093538
SIAH2,-0.59402764232644
SLC51A,-0.59188414317824
TMEM175,-0.285224056999303
ELF2,-1.22144636308393
ANKRD37,-0.785373396632369
PJA2,-0.573855431293214
PDLIM4,-1.21192409328775
CLK4,-0.38137285997951
BPHL,-1.96932113330728
RXRB,-1.43846471467792
FAM83B,-1.33802889935196
SLC35A1,-1.49300164912206
MICAL1,-1.59339522999823
CNKSR3,-1.11046796183811
SCRN1,-1.19149014719723
CCM2,-1.43886640570441
SAMD9,-0.646960828054259
MOSPD3,-0.532939712368319
POLR2J3,-1.13292961493564
GLOD5,-0.786414118337181
TEX11,-0.929250405029226
ABCB7,-0.670547662237508
BEX4,-1.13817836760823
F8A1,-1.03672840796215
TLN1,-0.343842740769313
ISCA1,-0.813950451358027
TTF1,-0.516546628283203
NSMF,-1.93428055078156
ZNF22,-2.22750869686136
ADAMTS14,-0.280244839044646
PLCE1,-0.617915573479712
ZNF195,-0.185518206975109
GPR137,-0.304635887563534
DPF2,-1.10593330231539
C11orf24,-1.72276996315135
ATN1,-1.87078803622838
NECAP1,-0.538570006876907
KLHL42,-1.81576875684505
MFSD5,-0.902540546162099
LRP1,-1.35546899795538
SCYL2,-0.41666006619639
MAP1LC3B2,0.199558464946557
SPPL3,-1.12598744680855
PCCA,-0.798147970954922
SLC51B,-0.959930425754235
POLG,-0.765688764736439
RHBDF1,-0.527380131954997
LUC7L,-1.92179345607906
IL4R,-1.40682162183624
PHKG2,-1.09670420812385
NUP88,-0.651178945289078
UTP6,-1.53598939735717
PCTP,-1.23482249162644
UNC13D,-1.34653685212507
MBP,-1.60970369859078
PIGU,-0.760854268633564
SRC,-0.747961265625756
BLCAP,-0.240420913543889
LPIN3,-1.35569508896551
TMEM189,-0.972142940372809
SCAMP4,-0.657981600889075
BRD4,-1.98827946828768
ARRDC2,-0.649370718528595
SIPA1L3,-1.1666932723639
CYP2B6,-0.831333509279471
TBC1D17,-1.38261697609836
IL17RA,-1.01911564703338
DGCR2,-1.03706584061332
TXNRD2,-1.1603627231134
PI4KA,-0.422736658475978
THAP7,-0.710218428157541
HMOX1,-1.75568676495595
MKNK2,-0.146390263743266
PHPT1,-1.00881241374639
PPM1B,-0.627938163477985
GOLIM4,-0.194710026642937
STK25,-1.16370108471641
CMBL,-1.10895826101537
TSEN54,0.2648816460083
DUSP23,-2.26338693660877
SIRT7,-0.792044671734757
EDN3,-1.23684199338627
PLA2G10,-0.856756203028736
ECH1,-1.11774838775407
LEPROT,-1.15064668951515
MALAT1,-0.710848265543358
JAGN1,-0.372953701638817
GNB2,-1.30706505332185
HEY1,0.340171024357665
USH1C,-0.749069685171116
MAPK1IP1L,-0.680035484346084
ALDH2,-0.116064262346207
AOC1,-1.83112892973846
ACOT13,-1.02869136879719
AKR7A2,-1.1898163369321
DOK4,-0.941720075330089
STYXL1,0.795351287956286
LTA4H,0.721987165095836
TMEM30B,-0.549310328112472
INPP5K,0.684498034347667
ICT1,-0.712294806162865
NDUFV1,-0.847916789383041
CTSA,-1.16413687403077
NELFE,-0.283467422196881
PEX10,-1.69988724967478
CROCCP2,-0.5514934222849
HSPG2,-1.08142428599242
SSBP3,-0.789584382628297
CYP2J2,-0.797667507592231
FUBP1,-1.24597934767047
WARS2,-0.238753321183763
ARHGEF2,-0.940941034640665
TMEM9,-0.300010315037051
RP11-465N4.4,-0.753034924234122
LGALSL,-1.94838783243987
PCGF1,-0.992612446454747
SNRNP200,-1.2063103570396
BAZ2B,-0.449187744952205
SGPP2,-0.359905038680134
TRNT1,-0.681000865502983
ARL8B,-0.99288746036395
ARIH2,-1.03717242875158
WDR6,-0.73766097293319
GNAI2,0.119964986556683
TOMM70A,-1.01421346955082
SLCO2A1,-0.697412885064039
KCNIP4,-0.972872348754293
DNAJB14,-1.18425121182761
ZNF330,-0.370533347937697
CDKN2AIP,-0.137724341445456
TLR3,-0.756692168139404
ANKH,-1.22595104004984
PLK2,-1.21551873457531
PPWD1,-0.703877872449332
ERAP2,-1.20760432604199
FAM174A,-0.249035559723041
DHX16,-0.997526302085014
NFKBIL1,0.127710507838465
RNF8,-0.883560023523537
PEX7,-1.29306348756396
SNX8,-0.786190773419606
AP5Z1,-0.578009586023231
AOAH,-0.49468797726243
SLC25A40,-1.45297244709219
EXOC4,-0.377006680401421
TMEM140,-0.674501159486094
IQSEC2,-0.531190415358222
RNF113A,0.380823896077296
NKAP,-1.20871709804981
SLITRK4,0.202772731651445
BMP1,-1.48635797497799
ZNF395,-0.177602544104495
ASH2L,-0.750078372251955
WHSC1L1,-0.130115291903877
PTDSS1,-0.81495552180803
DEPTOR,-0.45357282337651
ZNF7,-0.22330361807965
DENND4C,-1.20522884428038
GDA,-0.564082933521517
VPS13A,0.587521919788345
SLC31A2,-1.21659460880213
PDCL,-0.641854420450497
SETX,-0.685633954460124
SURF2,-1.71423227129054
SLC2A6,-1.34214377140823
ENTPD2,-1.23250173140341
MAN1B1,-0.780980063608694
DNAJC9,-0.708651396342818
ZSWIM8,-1.83374045280324
DUSP5,-1.13828336332006
SWAP70,-1.01606428074008
SERGEF,0.41743004685146
ACP2,-0.190433082322363
TMEM216,-1.65849844421041
WDR74,-0.311989626321261
NAALADL1,-0.756855681317598
ZNHIT2,-1.16342500411796
NUMA1,-0.662187990531001
KBTBD3,-0.894852699488546
NLRX1,-0.367161905823902
YAF2,-0.674498069272377
BAZ2A,-0.359489794978351
HNF1A,-0.745758032039261
SPRYD7,-1.85237283090005
DHRS12,-0.103849981960129
TDRD3,-1.18024866548769
METTL17,-0.797073574005706
PPP1R3E,-0.511664394263767
BCL2L2,-1.31489554272289
TINF2,-2.37424543098733
RP11-44N21.1,-0.52224656719806
VWA9,-0.129464261805815
RP11-798K3.2,-0.874794820699372
SMAD3,-1.17028269482346
FBXO22,-0.613947247454866
DNAJA4,-0.575121604600911
RHCG,-0.454663589802907
AMDHD2,-1.21836111491119
UBALD1,-0.605248624489632
CCDC101,0.30208665338778
AC009133.12,-0.473800710780615
PRMT7,0.383176101288701
ACSF3,-1.10586775838088
ARRB2,-0.963580318953377
SUZ12,-0.876826453649933
RFFL,-0.924080883893188
GATA6-AS1,-0.80107000050406
RP11-1151B14.4,-1.47502073488046
PANK2,-1.32181927427863
FRG1B,-0.516896676783544
SYS1,-1.18397215960739
RAB22A,-0.630059315600001
AC009005.2,-1.14984398934323
KLF16,-0.715872576178568
MCOLN1,-1.29330781811607
ZNF414,-0.453744835217693
DOCK6,-0.320440614986407
ADCK4,-0.29855843989066
BBC3,-1.04395076268821
LIN7B,0.125504654058479
TRAPPC2P1,-1.63313952942989
ZNF552,-1.1466008249926
FAM83F,-1.27325709983548
ODF3B,-0.205031683836416
DOPEY2,-0.778867281172459
FAM3B,-1.79367019753478
RP1-17K7.2,-0.221075859214586
FBXW5,-1.93996333868398
GMNN,-0.341878173633321
SNX5,-0.752093239769971
PTGR1,-0.324892267289779
GRN,-1.23777481422162
PLA2G12A,-1.34266980238875
SNHG15,0.23095314552146
MZT1,0.196430495184226
MMP14,0.63291413261782
UBE2A,-0.378611607991851
CNIH4,-1.18475145837287
TMEM66,-0.827896852169303
IFRD1,-0.8605974398372
CDK5RAP3,-1.17721387310113
SEC13,-0.26046332566362
JTB,-0.266936617339032
JUN,-1.36914201095938
LUC7L3,-2.19040019305112
ISG15,-2.80919377996083
CCDC104,0.248862158560635
KIN,-0.515380653141857
RNF6,-0.149726985722309
SUPT20H,0.245331276713738
FURIN,-0.218613770698378
NFE2L1,0.229544086913516
CSNK2A1,-0.90123935290009
DDR1,-1.42567701587681
RAD23B,-1.21375471102356
CNBP,-0.580507647438113
NOP58,0.573558770733922
FBP1,1.26931411632846
RNH1,-0.751853253605693
MRPL34,-0.594882244232684
PDE9A,-2.43532063885675
NCOA7,0.205911324450212
GUCD1,-0.75749276906957
DDAH2,-2.2671294083782
MAP1LC3B,-1.45033682198243
DDX19B,-1.41301681994075
C1orf172,0.311587388477136
YIPF1,-0.7073980659763
MOV10,-1.08790427256674
TMEM18,-0.946778312480947
AZI2,-1.66055583502539
PARL,-1.10613688862062
BDH2,0.420256213891649
C4orf27,-0.170650180699123
THOC3,-0.475105039397643
ABT1,0.128555851255272
RPP21,-0.280551178714338
NDUFAF4,-0.243977929912419
PPIL4,-1.74781384418265
NSUN5,-0.591799899917501
TMEM139,0.389084185282125
RARRES2,-0.825133829713012
DHRSX,-0.506299746249678
GDI1,-0.102786800938856
FBXO25,-0.476103303016354
GTF2E2,0.179975921628829
CPNE3,-0.797498062120823
B4GALT1,-0.594314646128246
FUBP3,-0.866075624462094
ZFYVE27,0.336042944695722
SCYL1,-0.383901684228391
RCE1,0.189300814037753
