Gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
DCAF8;0.201619242388567;-0.483289198724274;0.1;0.026;1
EIF2D;0.201619242388567;0.496460019799675;0.1;0.026;1
RCOR3;0.201619242388567;0.657577054805895;0.1;0.026;1
ARID4B;0.201619242388567;0.30752437349514;0.1;0.026;1
REL;0.201619242388567;0.424899485226564;0.1;0.026;1
GMCL1;0.201619242388567;0.949230968427725;0.1;0.026;1
TMEM150A;0.201619242388567;1.03573954877207;0.1;0.026;1
RMND5A;0.201619242388567;-0.756775609946314;0.1;0.026;1
UXS1;0.201619242388567;1.80578496345825;0.1;0.026;1
FASTKD1;0.201619242388567;-0.786998477444504;0.1;0.026;1
WDR12;0.201619242388567;1.28474016878365;0.1;0.026;1
HDAC11;0.201619242388567;-0.236342216484908;0.1;0.026;1
HACL1;0.201619242388567;0.885327831492077;0.1;0.026;1
BTD;0.201619242388567;0.829747917778847;0.1;0.026;1
CTDSPL;0.201619242388567;0.358381700143157;0.1;0.026;1
TCAIM;0.201619242388567;1.53094758903937;0.1;0.026;1
SMARCC1;0.201619242388567;0.486687534233359;0.1;0.026;1
MAP4;0.201619242388567;1.05550283674626;0.1;0.026;1
TBC1D23;0.201619242388567;0.96643598782156;0.1;0.026;1
HHLA2;0.201619242388567;0.350388189766821;0.1;0.026;1
ABHD10;0.201619242388567;0.993034246555319;0.1;0.026;1
GFM1;0.201619242388567;1.64611329635815;0.1;0.026;1
ANAPC4;0.201619242388567;1.26336774477323;0.1;0.026;1
IGFBP7;0.201619242388567;-0.958385945219967;0.1;0.026;1
NUP54;0.201619242388567;0.101890841667628;0.1;0.026;1
DCTD;0.201619242388567;0.114221827174456;0.1;0.026;1
C5orf28;0.201619242388567;1.01335126458834;0.1;0.026;1
MOCS2;0.201619242388567;-1.4631813069118;0.1;0.026;1
HMGCR;0.201619242388567;1.64126079908799;0.1;0.026;1
IQGAP2;0.201619242388567;-0.163563409378008;0.1;0.026;1
ELL2;0.201619242388567;-0.211646854032413;0.1;0.026;1
RIOK2;0.201619242388567;1.20745034193546;0.1;0.026;1
C5orf63;0.201619242388567;0.351540232056281;0.1;0.026;1
LYRM7;0.201619242388567;1.17813982188203;0.1;0.026;1
GNPDA1;0.201619242388567;0.583578771733792;0.1;0.026;1
GFOD1;0.201619242388567;0.54239190740505;0.1;0.026;1
PIM1;0.201619242388567;-0.148912307025369;0.1;0.026;1
MAFK;0.201619242388567;0.407575328826661;0.1;0.026;1
PSPH;0.201619242388567;1.55287200579555;0.1;0.026;1
RBM48;0.201619242388567;1.05368518993395;0.1;0.026;1
MCM7;0.201619242388567;0.206273914910492;0.1;0.026;1
TAF6;0.201619242388567;0.734457894684774;0.1;0.026;1
PNPLA8;0.201619242388567;0.953229186663862;0.1;0.026;1
SLC37A3;0.201619242388567;0.829368557230803;0.1;0.026;1
LINC01003;0.201619242388567;0.254483443001123;0.1;0.026;1
VMA21;0.201619242388567;1.21028901178188;0.1;0.026;1
STAU2;0.201619242388567;0.35428529102889;0.1;0.026;1
RNF139;0.201619242388567;1.45977261016803;0.1;0.026;1
SLC27A4;0.201619242388567;1.33347504902505;0.1;0.026;1
C9orf114;0.201619242388567;0.388905124862174;0.1;0.026;1
EXOSC2;0.201619242388567;0.931700594182127;0.1;0.026;1
CLIC3;0.201619242388567;0.879613973425312;0.1;0.026;1
SEPHS1;0.201619242388567;1.05439103840252;0.1;0.026;1
ZWINT;0.201619242388567;-0.39996166508179;0.1;0.026;1
HERC4;0.201619242388567;0.842072042127008;0.1;0.026;1
ZDHHC6;0.201619242388567;-0.210261007627991;0.1;0.026;1
ABLIM1;0.201619242388567;0.108420870771801;0.1;0.026;1
SIRT3;0.201619242388567;1.06517632028715;0.1;0.026;1
TIMM10B;0.201619242388567;1.130125563973;0.1;0.026;1
ZNF143;0.201619242388567;0.124845021433585;0.1;0.026;1
RNF141;0.201619242388567;0.153833984948324;0.1;0.026;1
PDHX;0.201619242388567;1.11027065373984;0.1;0.026;1
EXT2;0.201619242388567;1.12481304293979;0.1;0.026;1
METTL12;0.201619242388567;-0.431352118526998;0.1;0.026;1
PPME1;0.201619242388567;0.513827919292126;0.1;0.026;1
CASP4;0.201619242388567;0.669764675177174;0.1;0.026;1
ARHGAP32;0.201619242388567;-0.186875188992556;0.1;0.026;1
BARX2;0.201619242388567;1.06888156760083;0.1;0.026;1
ADIPOR2;0.201619242388567;0.9926403913152;0.1;0.026;1
DYRK4;0.201619242388567;-0.268554269741481;0.1;0.026;1
YARS2;0.201619242388567;1.39707077758502;0.1;0.026;1
TARBP2;0.201619242388567;0.908039119897064;0.1;0.026;1
MTERFD3;0.201619242388567;0.909014324887656;0.1;0.026;1
MED13L;0.201619242388567;0.612692023839578;0.1;0.026;1
SLC46A3;0.201619242388567;1.63223967427839;0.1;0.026;1
LACC1;0.201619242388567;-0.476063554408382;0.1;0.026;1
ELMSAN1;0.201619242388567;1.01965749744199;0.1;0.026;1
ALDH6A1;0.201619242388567;1.09809502947106;0.1;0.026;1
GOLGA5;0.201619242388567;1.04941375615605;0.1;0.026;1
TMEM62;0.201619242388567;-0.110782348980837;0.1;0.026;1
C15orf65;0.201619242388567;-0.821130608544901;0.1;0.026;1
AP3S2;0.201619242388567;0.872087584424753;0.1;0.026;1
SEMA4B;0.201619242388567;0.475296873466838;0.1;0.026;1
TMEM186;0.201619242388567;-0.155444259028018;0.1;0.026;1
TMEM159;0.201619242388567;1.03289712920399;0.1;0.026;1
SH2B1;0.201619242388567;-0.545454018112184;0.1;0.026;1
SIAH1;0.201619242388567;0.202508228156843;0.1;0.026;1
C16orf80;0.201619242388567;0.962715780297129;0.1;0.026;1
E2F4;0.201619242388567;0.547338595128825;0.1;0.026;1
CTCF;0.201619242388567;0.202888518982358;0.1;0.026;1
CIRH1A;0.201619242388567;0.944968397573522;0.1;0.026;1
NUDT7;0.201619242388567;1.38257419236234;0.1;0.026;1
TIMM22;0.201619242388567;1.58590480738775;0.1;0.026;1
TRIM16;0.201619242388567;0.299530758449458;0.1;0.026;1
SUPT6H;0.201619242388567;0.150958825013352;0.1;0.026;1
NR1D1;0.201619242388567;1.5151712167892;0.1;0.026;1
G6PC3;0.201619242388567;0.862201459713414;0.1;0.026;1
PLEKHM1;0.201619242388567;1.08244826373678;0.1;0.026;1
HOXB5;0.201619242388567;0.456098848514596;0.1;0.026;1
CYB561;0.201619242388567;0.707451845746377;0.1;0.026;1
NOL11;0.201619242388567;-0.752283732449953;0.1;0.026;1
SLC39A11;0.201619242388567;0.164974498191723;0.1;0.026;1
COG1;0.201619242388567;0.433936583324663;0.1;0.026;1
USP14;0.201619242388567;-0.461678159516351;0.1;0.026;1
MGME1;0.201619242388567;-0.904879053788997;0.1;0.026;1
PET117;0.201619242388567;0.566521923546642;0.1;0.026;1
PCIF1;0.201619242388567;0.390340251170143;0.1;0.026;1
ADNP;0.201619242388567;0.114147858101087;0.1;0.026;1
POLRMT;0.201619242388567;1.14880357033372;0.1;0.026;1
SLC35E1;0.201619242388567;0.653791002134997;0.1;0.026;1
URI1;0.201619242388567;1.3203863933932;0.1;0.026;1
ZNF146;0.201619242388567;0.509538580981297;0.1;0.026;1
ARHGEF1;0.201619242388567;0.438275359344206;0.1;0.026;1
ZNF576;0.201619242388567;0.214916140637373;0.1;0.026;1
TMEM191C;0.201619242388567;1.28513036107864;0.1;0.026;1
MAPK1;0.201619242388567;0.101144855662637;0.1;0.026;1
SF3A1;0.201619242388567;-0.419497964274589;0.1;0.026;1
CTA-29F11.1;0.201619242388567;0.926748826666362;0.1;0.026;1
BTG3;0.201619242388567;0.512452558339621;0.1;0.026;1
GART;0.201619242388567;0.369932257993083;0.1;0.026;1
DSCR3;0.201619242388567;0.595856103110668;0.1;0.026;1
PXMP2;0.202345903217179;-3.3515120973993;0.1;0.257;1
CNIH1;0.203980075785515;-0.556643812330429;0.3;0.126;1
DRAP1;0.2045800325647;0.150270859372049;0.3;0.136;1
ZMAT2;0.205251535569337;2.15325771036596;0.2;0.084;1
CDK18;0.205660343518163;-3.33523410496556;0;0.141;1
CREB3;0.205708866796683;0.656690498197976;0.2;0.079;1
WASL;0.205718416023878;-0.616501632885901;0.2;0.073;1
RNF11;0.205719176314663;-0.355541995337591;0.2;0.073;1
VAV3;0.205719176314663;-0.25663417597984;0.2;0.073;1
STAMBP;0.205719176314663;-0.719393559349572;0.2;0.073;1
ARHGEF35;0.205719176314663;-0.809509447131264;0.2;0.073;1
MRPS28;0.205719176314663;-0.387792541562041;0.2;0.073;1
CDK10;0.205719176314663;-0.381500408677392;0.2;0.073;1
RAD21;0.206033620461995;-0.657116424000574;0.3;0.131;1
MRPS18A;0.206069902796324;-0.379641714756676;0.4;0.183;1
DSC2;0.206093555336813;-0.567999245960359;0.5;0.225;1
PKIB;0.207597144769675;-3.0014955502324;0.1;0.257;1
RAB20;0.209879561026628;0.23895382035886;0.2;0.079;1
SCP2;0.210579400115164;-0.297862747238633;0.8;0.503;1
PLCD3;0.211169139432835;-0.193861531873612;0.3;0.136;1
EPCAM;0.211188019838443;-0.617513609358032;0.9;0.88;1
DPY30;0.213554371852327;-0.641797233428849;0.4;0.188;1
NECAP2;0.214111131479428;0.351785903953918;0.2;0.079;1
IMPA1;0.214520656444652;-0.245034945913131;0.3;0.136;1
TIMM17B;0.214898951466887;-0.57642254163432;0.4;0.183;1
CST3;0.214920195518655;-0.378073624378044;0.9;0.848;1
PDZD3;0.215518261911268;-2.77454155174307;0;0.136;1
MSLN;0.215658260675598;-3.12052043000238;0.1;0.257;1
RAB25;0.216041580341535;-0.203949166744853;0.6;0.288;1
PMF1;0.2161779990951;-0.616223485158554;0.3;0.131;1
PSMA7;0.216626028932592;0.167113570507455;0.6;0.408;1
PNISR;0.217416238590314;1.95540054218013;0.3;0.147;1
UGP2;0.217489363704319;-0.199597782461175;0.6;0.319;1
NAA50;0.218403893358832;0.30886736519978;0.2;0.079;1
CYB5R4;0.218403893358832;-0.314893433394861;0.2;0.079;1
SH3BGRL;0.218508394775071;1.03671725213388;0.5;0.277;1
B2M;0.218780732631672;-0.922002091711931;1;0.953;1
ATP6V0E1;0.220124414441638;0.89192713768521;0.9;0.471;1
DDX5;0.220127980548727;0.673760543205902;0.7;0.435;1
SH3BGRL2;0.220529043300492;0.880450446191219;0.2;0.089;1
SLC25A4;0.221236922515208;-0.774193773857881;0.3;0.126;1
TMA7;0.222076750683014;0.646200678049345;0.8;0.565;1
FDX1;0.222295286452448;-0.859957965110286;0.4;0.178;1
PRRC2C;0.222758149964765;0.69933294011788;0.2;0.079;1
DYNC1I2;0.222822668100817;-0.256388596930724;0.3;0.141;1
VPS51;0.223137730310762;-0.363157786343934;0.3;0.131;1
KDELR1;0.223942420153657;0.809009165948509;0.4;0.241;1
CHMP4B;0.224649976460584;-1.59097138941605;0.3;0.45;1
C1orf43;0.22571135157929;-0.360609403702646;0.5;0.257;1
SMPDL3A;0.225837526776916;-2.85413947701584;0;0.131;1
TP53INP2;0.225837526776916;-2.83199036222949;0;0.131;1
TMEM219;0.225933174224907;-0.226526911824369;0.7;0.346;1
LYPLA2;0.226677100984999;-0.222451723003067;0.3;0.131;1
FAM103A1;0.226677100984999;-0.256835347051239;0.3;0.131;1
SAMD9L;0.227174192399621;-0.665187128370001;0.2;0.079;1
COX5B;0.227318560987818;0.224435441921576;0.9;0.754;1
MRPS34;0.227683004323525;0.283427660442222;0.4;0.209;1
RAN;0.227709476067699;0.524789810396366;0.5;0.293;1
OSTF1;0.228645286586783;-0.550078689477359;0.4;0.188;1
ST6GALNAC6;0.228645286586783;-0.525182006967143;0.4;0.188;1
C4orf48;0.231603847947044;-0.203645976659334;0.7;0.377;1
GALK2;0.231652299276908;-0.206414028370392;0.2;0.079;1
NOP10;0.232003834617412;0.192512707809916;0.6;0.387;1
MRPL14;0.232139510862892;-0.32090188203523;0.7;0.356;1
SGMS2;0.232484496726181;4.57501845132439;0.1;0.031;1
PPP1R13L;0.232484496726181;3.18707915860709;0.1;0.031;1
APOL6;0.232484496726181;4.57711201609887;0.1;0.031;1
CDKN1A;0.23403136072388;-0.373665722444079;0.5;0.257;1
ID3;0.234158783429697;-1.04033701828834;0.5;0.618;1
CGN;0.234868055204921;0.747285753327531;0.2;0.084;1
HSF1;0.234868055204921;0.649375422643735;0.2;0.084;1
NSMCE4A;0.234868055204921;0.459119031273629;0.2;0.084;1
GSDMB;0.234868055204921;0.534749986878934;0.2;0.084;1
H2AFY;0.235655935882626;-0.480118157116891;0.5;0.262;1
REXO2;0.236192736432478;0.301559284551064;0.2;0.079;1
MMEL1;0.236644523753042;-2.50787941803906;0;0.126;1
ADIPOR1;0.236644523753042;-2.77069259837739;0;0.126;1
P4HA2;0.236644523753042;-2.26484582049422;0;0.126;1
LRRC1;0.236644523753042;-3.13396834442277;0;0.126;1
C12orf36;0.236644523753042;-2.71300556495594;0;0.126;1
TNFRSF1A;0.236852116917455;-0.300108387893354;0.5;0.257;1
EMC3;0.236896348878678;2.1834310259022;0.3;0.162;1
DHRS4L2;0.237534940511981;-0.642625428432526;0.3;0.131;1
NDUFB9;0.237729792211991;0.169132761511173;0.6;0.366;1
CLRN3;0.238730351117955;0.236921714836686;0.4;0.204;1
PREP;0.239334339155761;0.26445707756852;0.2;0.084;1
RXRA;0.23942519351151;2.34892803724487;0.1;0.031;1
HERC2;0.23942519351151;2.2701123870072;0.1;0.031;1
HELZ2;0.23942519351151;1.93805581265806;0.1;0.031;1
CNN2;0.23942519351151;1.91456493674673;0.1;0.031;1
YIPF2;0.23942519351151;1.26235763338127;0.1;0.031;1
SYMPK;0.23942519351151;1.82499056778935;0.1;0.031;1
RPL27A;0.239629419603627;0.30618585775006;0.9;0.759;1
GIPC2;0.240795756638569;-0.641010210573936;0.2;0.079;1
RALB;0.240795756638569;-0.435580677226792;0.2;0.079;1
GTF2F1;0.240795756638569;-0.342987387349895;0.2;0.079;1
C1orf210;0.241234572722951;-1.06133884800356;0.3;0.131;1
EIF4A3;0.24125338452122;-0.532282632004949;0.4;0.188;1
C11orf83;0.241602976149865;1.53185429292396;0.4;0.22;1
MIF;0.241799056316793;-0.205543414813409;0.6;0.304;1
DPM1;0.242719315668374;-0.22697093151261;0.3;0.136;1
MLX;0.243045967975321;-2.45365569016275;0.1;0.246;1
HNRNPA2B1;0.243083480905709;0.303547704466079;0.7;0.492;1
UBE2D3;0.243177501281777;0.515724168781289;0.7;0.403;1
CTSS;0.243857766686162;-1.69226110909372;0.4;0.482;1
BCL7B;0.243860189569192;0.379903733943295;0.2;0.084;1
TMEM259;0.243860189569192;0.6115058408885;0.2;0.084;1
ARL4A;0.243988092513893;0.17062845203161;0.3;0.141;1
CCND1;0.243988092513893;0.337968324788421;0.3;0.141;1
FKBP8;0.244971377755044;-0.345397822904765;0.6;0.33;1
RBMX;0.244974589042146;-0.366256529320785;0.3;0.131;1
MRPL19;0.245461599320898;-0.226519002492333;0.2;0.079;1
PPP4R2;0.245461599320898;-0.228107642595613;0.2;0.079;1
GPBP1;0.245461599320898;-0.41983897848622;0.2;0.079;1
C5orf56;0.245461599320898;-0.727366932436139;0.2;0.079;1
MID1IP1;0.245461599320898;-1.49344154556054;0.2;0.079;1
TTC39B;0.245461599320898;-0.405354717181951;0.2;0.079;1
PPP6C;0.245461599320898;-0.682007595515542;0.2;0.079;1
SDHAF2;0.245461599320898;-1.10855096533963;0.2;0.079;1
OSGEP;0.245461599320898;-0.435824544873563;0.2;0.079;1
BAZ1A;0.245461599320898;-1.15721722313363;0.2;0.079;1
DCAF7;0.245461599320898;0.290999910560458;0.2;0.079;1
SH3KBP1;0.245823283807246;-0.414061489513425;0.4;0.194;1
TMEM54;0.245936911919771;0.231132299740083;0.9;0.665;1
SLC22A18AS;0.246008474095273;-0.316191120570571;0.4;0.209;1
IFT172;0.246419448383825;-0.884040203469873;0.3;0.136;1
VIMP;0.246468275630322;-0.184384978277937;0.6;0.314;1
MTA3;0.246510746960269;1.52473675039572;0.1;0.031;1
AKT1;0.246510746960269;2.19219173583973;0.1;0.031;1
MED13;0.246510746960269;2.07071293734214;0.1;0.031;1
ANXA11;0.247768998764026;-0.196654125641498;0.8;0.435;1
PADI2;0.247968111202825;-2.67321456570262;0;0.12;1
NAAA;0.247968111202825;-2.8378053161466;0;0.12;1
MFSD10;0.248445819464071;0.461244984803856;0.2;0.084;1
SAR1A;0.248445819464071;-0.670791820720411;0.2;0.084;1
NAPA;0.248755105822922;-1.48095240437618;0.3;0.131;1
VASP;0.249646286319266;-0.486637541592791;0.7;0.351;1
RNF186;0.250152675873341;-1.8320954653352;0.1;0.257;1
SDSL;0.25088227684201;0.231725070344854;0.2;0.089;1
RPS19;0.252501191398113;0.160231868721933;0.9;0.738;1
AHSA1;0.252576233689571;-1.07485666840563;0.3;0.131;1
MPST;0.253352561433957;-1.12093387479594;0.6;0.607;1
SPON2;0.253741950628217;2.10120298044824;0.1;0.031;1
MARVELD2;0.253741950628217;1.99887494956735;0.1;0.031;1
LARS;0.253741950628217;1.32727380217682;0.1;0.031;1
ESYT2;0.253741950628217;1.53772041998355;0.1;0.031;1
PVRL1;0.253741950628217;1.52067767386607;0.1;0.031;1
NBPF10;0.255084051516534;-0.431451268900335;0.3;0.141;1
SERF2;0.257496768712523;0.19188043596653;0.8;0.827;1
HTATIP2;0.257529360766012;-0.175481449365296;0.6;0.314;1
NUDCD2;0.257797207315929;-0.401538034187072;0.2;0.084;1
OCIAD2;0.260710581896908;-0.266957694119501;0.6;0.335;1
IGSF9;0.26111952366767;1.64597807193945;0.1;0.031;1
RP11-490M8.1;0.26111952366767;1.51893978914848;0.1;0.031;1
TFCP2L1;0.26111952366767;-0.44745564403404;0.1;0.031;1
IFRD2;0.26111952366767;1.50055980187357;0.1;0.031;1
PODXL2;0.26111952366767;0.679281574760376;0.1;0.031;1
WDR46;0.26111952366767;0.281280992981868;0.1;0.031;1
IGF2R;0.26111952366767;0.260920789163081;0.1;0.031;1
SMC1A;0.26111952366767;0.835961591057464;0.1;0.031;1
POLE3;0.26111952366767;0.873871524870783;0.1;0.031;1
PRKG1;0.26111952366767;1.58862560885809;0.1;0.031;1
CPSF7;0.26111952366767;1.19562458065446;0.1;0.031;1
CASP5;0.26111952366767;0.812028425469173;0.1;0.031;1
ARHGAP5;0.26111952366767;0.540716451664755;0.1;0.031;1
GAA;0.26111952366767;0.600411555214329;0.1;0.031;1
CCNL2;0.262563328135268;-0.30228764312221;0.2;0.084;1
WDR33;0.262563328135268;-0.281795636176597;0.2;0.084;1
PCNP;0.262563328135268;0.253644561435603;0.2;0.084;1
CYFIP1;0.262563328135268;0.376988743072274;0.2;0.084;1
FDFT1;0.262870925123129;-0.119672110201937;0.4;0.215;1
MRPS36;0.26287125627465;-0.185140097672962;0.4;0.215;1
TMSB4X;0.263487181837623;-0.298848270279128;1;0.979;1
PYCARD;0.264324593377888;0.724323829971043;0.8;0.419;1
MTIF3;0.264479319730902;-0.890051383081695;0.4;0.188;1
CBWD1;0.2647442889026;0.731505808883169;0.2;0.089;1
GCNT3;0.264744974053018;0.752143613941099;0.2;0.089;1
RPL17;0.266416423841674;-0.713801228026359;0.7;0.356;1
HERPUD1;0.266590375050832;-0.770322104097573;0.6;0.309;1
MYC;0.267389953690289;0.107241942969882;0.2;0.084;1
ADD3;0.267389953690289;-0.440966167353644;0.2;0.084;1
PRPSAP1;0.267389953690289;0.194516246198681;0.2;0.084;1
IDH3G;0.267785754549187;-0.410948547309152;0.4;0.204;1
NDUFS3;0.267785754549187;-0.346179138208527;0.4;0.204;1
ANAPC11;0.268330159182659;-0.229600063251994;0.6;0.319;1
STPG1;0.26864410863811;1.10136863643838;0.1;0.031;1
HOXD1;0.26864410863811;0.197264079781039;0.1;0.031;1
RUVBL1;0.26864410863811;0.246538945654709;0.1;0.031;1
RNF130;0.26864410863811;1.54223708803068;0.1;0.031;1
SRRT;0.26864410863811;0.86880017851148;0.1;0.031;1
RNF170;0.26864410863811;1.06840232322872;0.1;0.031;1
SQLE;0.26864410863811;-0.338742369147732;0.1;0.031;1
NUTM2A-AS1;0.26864410863811;1.26985657697552;0.1;0.031;1
ING4;0.26864410863811;1.10083830866478;0.1;0.031;1
KIAA1033;0.26864410863811;1.42352519162728;0.1;0.031;1
SLC8B1;0.26864410863811;1.39360319414098;0.1;0.031;1
NHLRC3;0.26864410863811;0.670158381176834;0.1;0.031;1
FLOT2;0.26864410863811;0.240005245477663;0.1;0.031;1
FDXR;0.26864410863811;0.616704371145385;0.1;0.031;1
GGA3;0.26864410863811;-1.13062011937778;0.1;0.031;1
KIAA0195;0.26864410863811;0.418336644545287;0.1;0.031;1
PQLC1;0.26864410863811;1.17907161672234;0.1;0.031;1
KRAS;0.269481037677697;0.595733782297201;0.2;0.089;1
RBM23;0.269481037677697;0.414506607056895;0.2;0.089;1
MPHOSPH8;0.270418528980223;-0.50365344071642;0.3;0.141;1
SLC25A6;0.270542611248454;-1.13958514590851;0.8;0.681;1
ERGIC3;0.270948971078568;0.177921678161667;0.5;0.314;1
WIPI2;0.272277232413416;-0.603790678499684;0.2;0.084;1
MAP3K11;0.272277232413416;-0.100527883141792;0.2;0.084;1
DPP3;0.272277232413416;-0.420535919407623;0.2;0.084;1
FBXO34;0.272277232413416;-0.449966341156989;0.2;0.084;1
SNX9;0.272294536251935;-2.42168108912019;0;0.11;1
CTDSP1;0.272295164775195;-2.52054394347083;0;0.11;1
TSR2;0.272295164775195;-2.62079441439432;0;0.11;1
FUNDC2;0.272295164775195;-2.37708064425932;0;0.11;1
EIF4EBP2;0.272295164775195;-2.76492990881004;0;0.11;1
LCMT1;0.272295164775195;-2.60927919158079;0;0.11;1
PTRHD1;0.272771286180385;0.101919756572026;0.4;0.215;1
RNF5;0.272951535326037;-2.08399663133521;0.2;0.325;1
BAG6;0.274274914354073;0.206745875674352;0.2;0.089;1
ATP5EP2;0.274274914354073;0.352780146112869;0.2;0.089;1
SPINT2;0.274896765488903;-1.32646936354263;0.6;0.581;1
PKIG;0.275074743909867;-0.259992504628806;0.3;0.147;1
SPSB1;0.276316269367875;0.214865509906623;0.1;0.031;1
PEX14;0.276316269367875;-0.574837136867597;0.1;0.031;1
MECR;0.276316269367875;0.413173918428064;0.1;0.031;1
USP1;0.276316269367875;-0.299947027531343;0.1;0.031;1
MTF2;0.276316269367875;0.283615244284923;0.1;0.031;1
GCLM;0.276316269367875;0.97679619723781;0.1;0.031;1
HIST2H2BE;0.276316269367875;-0.331481179374173;0.1;0.031;1
ARL8A;0.276316269367875;-0.989347639102756;0.1;0.031;1
ZC3H11A;0.276316269367875;0.336110652040136;0.1;0.031;1
MIA3;0.276316269367875;0.596543473181159;0.1;0.031;1
LYST;0.276316269367875;1.47751867178655;0.1;0.031;1
PEX13;0.276316269367875;0.21861100884503;0.1;0.031;1
DAPL1;0.276316269367875;0.106614734715543;0.1;0.031;1
DNAJB2;0.276316269367875;0.6691545646947;0.1;0.031;1
XRN1;0.276316269367875;-0.316158527518224;0.1;0.031;1
SH3BP2;0.276316269367875;0.712409162065446;0.1;0.031;1
SEL1L3;0.276316269367875;1.59783541916219;0.1;0.031;1
NIPAL1;0.276316269367875;-0.298548092293337;0.1;0.031;1
CHIC2;0.276316269367875;0.402849590286483;0.1;0.031;1
REST;0.276316269367875;1.18538922016615;0.1;0.031;1
NNT;0.276316269367875;-0.290141371500764;0.1;0.031;1
TMEM161B-AS1;0.276316269367875;-0.563772625490689;0.1;0.031;1
FEM1C;0.276316269367875;0.598567277725188;0.1;0.031;1
PCDH1;0.276316269367875;0.254945262691983;0.1;0.031;1
TBC1D9B;0.276316269367875;0.635370719301675;0.1;0.031;1
TRIM38;0.276316269367875;-0.137092942708066;0.1;0.031;1
PPP1R10;0.276316269367875;-0.108224750229348;0.1;0.031;1
STK38;0.276316269367875;0.787813213627779;0.1;0.031;1
PHIP;0.276316269367875;0.268865274225494;0.1;0.031;1
SNX14;0.276316269367875;-0.330808269522129;0.1;0.031;1
ARHGAP18;0.276316269367875;-0.627255547489603;0.1;0.031;1
VTA1;0.276316269367875;-0.239914656417884;0.1;0.031;1
INTS1;0.276316269367875;0.412603800189575;0.1;0.031;1
NUDT1;0.276316269367875;1.02260120713405;0.1;0.031;1
EIF3B;0.276316269367875;1.51645863377712;0.1;0.031;1
ZNF3;0.276316269367875;-0.504804018734398;0.1;0.031;1
CBLL1;0.276316269367875;-0.799963686351401;0.1;0.031;1
ZYX;0.276316269367875;-0.359055443496449;0.1;0.031;1
